"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COL4A6",217.783904569187,4.41006839946539,1.15116036795231,3.83097657132692,0.000127635659855087,0.000677509631812182
"COL6A2",6858.72866846923,1.22296142668962,0.168394487677562,7.26247897752636,3.80059599243628e-13,5.81009340839208e-12
"COMMD7",636.768617320166,1.43654658047329,0.106680440586771,13.4658853354176,2.48323783794311e-41,2.31065847769884e-39
"COPS4",1850.53901171041,1.87364875713042,0.0973448411584738,19.2475403404294,1.48025904690692e-82,5.29205593997705e-80
"COTL1",25282.7182452402,1.17102370858754,0.0831916954059647,14.0762092042132,5.31872797972306e-45,5.79599137811747e-43
"COX10",1111.8153549155,1.06271437554965,0.110427422909729,9.62364553611277,6.35384685758939e-22,2.07497902666597e-20
"COX15",2048.11516534713,1.12029669996561,0.117948838474159,9.49815796796551,2.13635751168825e-21,6.66687494229452e-20
"CREB3L2",4265.1890080204,1.322655077117,0.124679246576803,10.6084622215153,2.72191910322203e-26,1.18519802319356e-24
"CRYBG1",5633.20799906927,1.17655575774121,0.195544021650577,6.01683318063094,1.77862204494142e-09,1.85775294883733e-08
"CSAD",487.657934496444,1.35169991776579,0.466881646103663,2.89516610697022,0.00378957943660336,0.0144804143557291
"CSMD2",2688.20389675618,1.01545461372376,0.203335732707582,4.99398015391661,5.91474784447838e-07,4.52754207947603e-06
"CTHRC1",1756.25245693059,1.00433448158133,0.116678251976353,8.60772650060679,7.45238010163465e-18,1.7887467810496e-16
"CTIF_chr18_48539031_48863217",319.430245740311,1.00421525136945,0.401970669509727,2.49823016339542,0.0124815125380643,0.0408985789517084
"CTTNBP2NL",1724.13731808229,1.30048779635718,0.057617958107303,22.570876148288,8.3769619577828e-113,6.82822923102791e-110
"CUL5",2138.08972443851,1.00567558845766,0.217225635887484,4.62963583625353,3.66309367107486e-06,2.49070813577456e-05
"CYBRD1",256.600634877505,1.51678294691061,0.182382550653175,8.31649158035399,9.0605426107738e-17,2.00038718659099e-15
"CYTH2",841.237651686997,4.99201746223069,1.15987312637569,4.3039340671936,1.67791617481876e-05,0.000102311716967255
"DAP",7497.32388191164,1.15838773828109,0.0807876520273335,14.3386731661562,1.2543060081116e-46,1.45228680871013e-44
"DCTN4",5789.45444061772,1.60037080164323,0.0560821918929046,28.5361671437401,4.17087596976645e-179,1.69988221023801e-175
"DCTN5",2949.82425300645,1.28878209902555,0.348022148604488,3.70316114705159,0.000212929530168684,0.00108721572682973
"DDIT3",12308.317870988,1.15754851561454,0.150231168769716,7.7051155568716,1.30724944244645e-14,2.2984580792212e-13
"DDOST",3615.92733803598,3.37306743675978,0.45694737751996,7.38174153677563,1.56232266690598e-13,2.50094354330008e-12
"DDTL_KI270879.1_203264_208896",9.41455731987208,4.12483409226381,1.69533099745155,2.43305531395599,0.0149720134773561,0.0477987922045374
"DDX60L",342.707498173124,4.49180724299364,0.363937944675618,12.3422339129745,5.36464727189055e-35,3.70578922395205e-33
"DENND10",430.923676396919,4.8399426565022,0.928344561914382,5.21351969415487,1.85290848516038e-07,1.50836571621483e-06
"DEPDC1",640.583784085114,7.31673236633268,1.46559901071116,4.99231530101972,5.96597561188975e-07,4.56190060109153e-06
"DERL2",1239.61991440446,1.9257992155171,0.110897626669541,17.3655584285469,1.50429185130836e-67,3.44432127482715e-65
"DGLUCY",109.41555225616,4.08000027558716,1.6432613222474,2.48286758797874,0.0130329523078887,0.0424800867130767
"DHX57",1281.25167443098,1.09217191574511,0.13700289967809,7.9718890498766,1.56267070661616e-15,2.99005668163606e-14
"DIO3",85.0736408688336,1.3851671859756,0.395573665882177,3.50166683337352,0.000462357395765204,0.00219267372839267
"DLGAP1",501.947249283993,1.89230422498272,0.590645743213551,3.20378881372646,0.00135631926150706,0.00577498410175321
"DNAH12",83.2295107243438,2.26588420399916,0.499683645316591,4.53463751562959,5.77024973107026e-06,3.80537699093041e-05
"DNAH5",3503.19719694155,1.35073305285171,0.153246446345595,8.81412316606412,1.20625388438279e-18,3.07647580174625e-17
"DNAJB9",4780.20991654056,1.2121787741141,0.129738621331351,9.34323767028636,9.34324207331302e-21,2.82487517759604e-19
"DNAJC19",853.508099388214,1.30248926429106,0.0672840980485777,19.3580549054948,1.74345174947622e-83,6.45964722742297e-81
"DNAJC2",1652.95262364859,5.94285174677511,1.43367853288164,4.14517732565208,3.39550840881617e-05,0.000198490161660516
"DNAJC3-DT",53.1724511949549,9.11998541163514,1.3081567053157,6.97163067282082,3.13288129211478e-12,4.3877563553756e-11
"DOCK11",4293.69424858414,1.02491957445374,0.106057412710363,9.66381838158484,4.29548166673339e-22,1.42330610414135e-20
"DSC2",4454.03716365501,1.29352179078452,0.158572896112565,8.15726913296901,3.42684236337779e-16,7.1696297413668e-15
"DUS1L",4208.6642136021,1.48987030329241,0.249478902963351,5.97192903125471,2.34464528763795e-09,2.42165137716605e-08
"E2F4",2828.34253842472,1.08772035384749,0.0754222607701673,14.421741575237,3.77690371999179e-47,4.47475255848795e-45
"EBAG9P1",5.96730070868627,2.59089801326055,0.894037545560135,2.89797450468067,0.00375581119721852,0.0143675465697239
"EEF1AKMT3",856.06575380405,1.63016197398047,0.132085085453021,12.3417565911351,5.39655029066878e-35,3.71523316970434e-33
"EFNB2",2158.98375660386,1.16889680556442,0.173416857720972,6.74038741634436,1.57964863938072e-11,2.05424888151246e-10
"EIF2AK3",1580.28197254423,14.0230981327449,1.18748234857259,11.809100278081,3.50289556931554e-32,2.1565560698342e-30
"EIF2AK3-DT",29.8040597658468,1.31997420150963,0.384818041420145,3.43012556437935,0.00060330199649165,0.00278524877310984
"EIF3J-DT",369.555679573603,1.09883261807794,0.0997808958103543,11.0124549309159,3.32809549608552e-28,1.71262449543512e-26
"EIF4B",19098.2128372243,1.79409825597376,0.345262641749391,5.19632893638115,2.03262467476007e-07,1.64498910334633e-06
"ENPP1",507.826607553568,6.85450867506205,0.986974401949723,6.94497107677897,3.78537870900748e-12,5.2510855910248e-11
"ENSA",6680.23878526517,1.05071483026716,0.0845564626189385,12.4261918926564,1.8839739106318e-35,1.32384897761569e-33
"ENSAP2",138.959478381804,1.0928771891406,0.255643562685165,4.27500374999279,1.91134077639103e-05,0.000115576564810969
"EPB41L1",803.894948136812,1.25150614618437,0.443013948394612,2.82498135943476,0.00472833667128199,0.0176537274986047
"EPHX2",370.222177830059,1.61516453994452,0.232841175329536,6.93676510461951,4.01180045602198e-12,5.54254031815701e-11
"EPS15-AS1",122.103229569646,1.64139257031103,0.285641250745246,5.74634289000131,9.11942848681212e-09,8.76997233148925e-08
"ERCC6L2",1567.3092518733,1.05008349212204,0.0956992289474745,10.9727476769786,5.16776844327058e-28,2.60665310240019e-26
"ERI2",1286.71807255455,1.07308479943275,0.264648025966188,4.05476215254237,5.01853404184927e-05,0.000284947580676524
"EXOC3",2229.65362027419,1.14766491978224,0.297334791424733,3.85984066742743,0.000113460980683728,0.000608190947648379
"EXOC5",4095.58325043768,1.25265522581894,0.0943319078346564,13.2792313287523,3.05514200235216e-40,2.63803744592933e-38
"EXOSC6",826.144018301375,2.22546565179509,0.8986567288097,2.47643575177231,0.0132701506470345,0.0431221702894705
"EYS",771.817440931424,1.64196490003071,0.22369602343668,7.34016132609298,2.13336548659628e-13,3.36744553724702e-12
"FADS1",3201.47147716105,1.11067920745789,0.0639870823343942,17.3578661026224,1.71998294765762e-67,3.89442361192966e-65
"FAF1",2219.68709165207,1.12686584166014,0.106017328353449,10.6290722390524,2.18272979233854e-26,9.58613528195579e-25
"FAF2",5227.70409610587,1.17354795777755,0.044011905276044,26.6643298084239,1.22080782755355e-156,2.48776219098863e-153
"FAHD2B",189.867703884417,1.06371412623538,0.283210000502592,3.7559200746714,0.00017270580852127,0.000896205491735789
"FAM122A",861.032478390679,1.19821149080269,0.122519122108832,9.77979167805608,1.37493248674924e-22,4.65421498587642e-21
"FAM174A",545.532828753417,1.17223838262108,0.147823377253285,7.92999324195208,2.19157811990599e-15,4.14670185027338e-14
"FAM204A",888.265124772558,1.8194177006003,0.332581382193877,5.47059395988582,4.4852983560275e-08,3.97570290992294e-07
"FAM214B",745.437876798275,1.83997921439418,0.118926658448188,15.4715455592809,5.39949380580399e-54,7.9732525199039e-52
"FAM234A",1796.62902787504,1.16637536403659,0.080200250179066,14.5432883492555,6.4422132493746e-48,7.91455152190271e-46
"FAN1_chr15_30890559_30943108",773.490971368269,1.78800711049405,0.586356030133615,3.04935400781435,0.00229334066697845,0.00928545521789923
"FBH1",1299.91206752467,1.6393349680082,0.517795906368207,3.16598672922389,0.00154557844809289,0.00650202262907449
"FBN2",7038.96504399313,1.3242018526903,0.144988422472564,9.13315580725678,6.65310122564821e-20,1.90149925352397e-18
"FBXW7",388.191749307552,3.56972625135822,0.805310169248519,4.43273460049478,9.3045372273349e-06,5.91784830270383e-05
"FCGR2A",573.168150049761,1.35557331372373,0.27251621208521,4.97428502822381,6.54888922938788e-07,4.97403148402781e-06
"FER1L6",3244.62885989279,4.15165124969584,0.380076443299731,10.9232006426187,8.9292620271855e-28,4.42726281240842e-26
"FGFR4",54.9914966369044,3.2146424233353,0.605081357333996,5.31274412006197,1.07986619546917e-07,9.07818206735592e-07
"FICD",970.065382306993,1.25083025346622,0.140691207750038,8.8906071208695,6.07759114250994e-19,1.58374875066582e-17
"FKBP10",2111.90017700139,1.39991620871609,0.179701757138752,7.79021992330982,6.68926604630177e-15,1.20525078241855e-13
"FKBP14",623.498177513201,12.6798918467218,3.90683254935344,3.24556829261093,0.00117216445819378,0.00507680495835769
"FMO5",795.988247799726,2.20424362949219,0.644551410820023,3.41981041774134,0.000626647910750956,0.00288453379834718
"FOXJ2",881.2851093987,1.39563892161156,0.144679973007864,9.64638638366142,5.0918441972742e-22,1.67627788452429e-20
"FOXN3",2454.44391419395,1.26444512514839,0.242534446830163,5.213466135117,1.85344378908721e-07,1.50836571621483e-06
"FSTL1",12463.3434991594,1.49123162366834,0.120271682778569,12.3988588936087,2.65071449478921e-35,1.8562288651139e-33
"GABRB3",23.5048717852312,3.261751559605,1.23923036084831,2.63207847600844,0.00848642581373539,0.0294460046368636
"GACAT2",212.804949378828,1.2536551964364,0.219311472406366,5.71632292046026,1.08853791030399e-08,1.03558475892506e-07
"GALNS",1335.34496026075,1.01274064654793,0.0966319689861421,10.4803892249486,1.06305326065314e-25,4.38520229667807e-24
"GARS1",16846.9753884491,1.02085392975285,0.347936468296646,2.9340239462409,0.00334598392851731,0.012950514813927
"GDF11",2636.79334609828,1.09340185821915,0.0633049088319932,17.2719916732043,7.64575841587336e-67,1.6753254300932e-64
"GDF15",47393.1249461172,1.16122109147598,0.183027109211902,6.34453058061231,2.23104668509243e-10,2.56860278806856e-09
"GDI1",6510.90596463157,1.48879157859161,0.143446466039991,10.3787260829176,3.09882488381193e-25,1.22617191227805e-23
"GEM",5195.85612826225,1.01275968257418,0.199808495842677,5.06865175228383,4.00643489182154e-07,3.14132859659636e-06
"GET1",572.189243648757,1.11329237917011,0.214135002846846,5.19902101183504,2.00340880559018e-07,1.62263372974232e-06
"GFM2",1070.13943431341,2.79043448120893,0.837896238943527,3.33028643824358,0.000867566864509429,0.00387958691353372
"GFPT2",502.842333192591,1.01020199560556,0.111375176451048,9.07026168483392,1.18731515672448e-19,3.30083332383785e-18
"GIHCG_GL383550.2_165740_166841",73.9244800780479,2.02885011177713,0.248340282427036,8.16963761154302,3.09317178532782e-16,6.49151953052629e-15
"GIHCG_chr12_57930115_57936345",245.835837913509,2.43886088278712,0.150552075622265,16.199450407487,5.08797570158056e-59,8.71283771821921e-57
"GIMAP2",5.94781335281697,5.94659467095571,2.44288603378415,2.4342497311445,0.0149226954206022,0.0476786903858626
"GLB1L",70.3267653829993,2.69309943344425,0.993890969173447,2.70965278584222,0.006735367594208,0.0240879818944841
"GLB1L2",570.571576158963,1.23015566642681,0.237961905618046,5.16954872769149,2.3465994539473e-07,1.88858624299123e-06
"GLUD2_ML143381.1_367013_369497",115.585280828445,1.20376981279102,0.337603014978667,3.56563703338694,0.000362973441973265,0.0017708098636656
"GLUD2_chrX_121047610_121050094",115.585280828445,1.20376981279102,0.337603014978667,3.56563703338694,0.000362973441973265,0.0017708098636656
"GLYR1",2194.94557847732,1.27464290199309,0.413797885072925,3.080351417863,0.00206756486243864,0.00846720996116852
"GM2A",6.50181185506584,1.93265933568135,0.789915533331177,2.44666581948462,0.0144184456305004,0.0462925925726071
"GMDS",3027.79952821882,1.00526878410889,0.0980361525296233,10.2540619778518,1.13472351038356e-24,4.3546884547262e-23
"GNE",2940.71137451122,1.22033566583551,0.113549122135091,10.7472047593962,6.10847659440711e-27,2.84847908560247e-25
"GOLGA4",11963.1168221301,1.18218356239236,0.198598925775354,5.95261811098411,2.63886562057096e-09,2.700894204721e-08
"GPD1L",4831.63560300998,1.99930959294232,0.134103085148465,14.9087516571963,2.89107211813326e-50,3.85060572701435e-48
"GPR146",45.2103776574507,5.46318150787675,1.17573851354309,4.64659568853745,3.37457637600796e-06,2.30762138893591e-05
"GPR153",7364.54231577881,1.01043516484582,0.160165647193153,6.30868842697134,2.81409980853479e-10,3.19652875687414e-09
"GPR158",368.235213980772,3.02226348403322,0.552528969338515,5.46987334917743,4.50357283836804e-08,3.99016553479409e-07
"GPR1_KQ983256.1_284334_327065",30.2715878021128,1.25684619726183,0.367621487899193,3.41885944819002,0.00062884199640853,0.00289267318347924
"GPR1_chr2_206175316_206218047",30.2715878021128,1.25684619726183,0.367621487899193,3.41885944819002,0.00062884199640853,0.00289267318347924
"GPRC5C",4776.76754334769,1.72876584200984,0.102646283064751,16.8419721629794,1.20164003710343e-63,2.55073132042644e-61
"GPX2",9.76420623056551,6.66825232664577,1.46888709967462,4.53966293809981,5.63442256381768e-06,3.7249727423634e-05
"GRAMD1B",702.500197283397,1.36386414658729,0.264313315126005,5.16002815044372,2.46912713051258e-07,1.98406437955778e-06
"GRB7",551.284371121931,1.13315432796234,0.210610010118529,5.38034411244087,7.43435921231834e-08,6.39499248748937e-07
"GREM2",4.01468093154777,5.36714785537771,1.44143678093036,3.72347086350436,0.0001965025478401,0.0010096643771774
"GRID2",141.903538751337,1.0968924925637,0.205319704508647,5.34236348717084,9.17424572477979e-08,7.78645478465483e-07
"GRIPAP1",2474.65658871378,1.0279778662656,0.0939069219606146,10.9467741546969,6.88562938718163e-28,3.43069329222463e-26
"GSEC",153.96766151473,1.27174070288656,0.275973243587744,4.60820290530163,4.06164203963021e-06,2.74545613041753e-05
"GSK3B",7020.89507057923,1.01613575814047,0.0483182880800768,21.030044699772,3.48321998939079e-98,1.82002710112322e-95
"H1-0",11443.8551321907,2.58809259087895,0.28388255930829,9.1167720806277,7.73951288332104e-20,2.19354372095015e-18
"H2AC13",55.9216834972993,1.15575280587326,0.341178789636971,3.38752830181216,0.000705254404807775,0.00320796300472608
"H2BC18",376.447798041404,1.2730037959887,0.248317301521335,5.12652073854517,2.95145559254455e-07,2.35216120707364e-06
"H2BC21",2919.34127157274,1.58581503741162,0.204559031614263,7.75235893960424,9.02009921227088e-15,1.60955850917387e-13
"H2BC4",865.19397052529,1.15148157607406,0.19508185634671,5.90255597131281,3.57912630748321e-09,3.6250216647064e-08
"H2BP2",28.9852389661805,3.58194633962135,0.565222385835185,6.33723367896794,2.33927069998678e-10,2.68561455348341e-09
"H3C14",175.689611413899,1.72043083617376,0.288213774718648,5.96928733837663,2.38292130280098e-09,2.45869216751789e-08
"H3C15",171.726047987081,1.67630880501404,0.291892054492672,5.74290659582215,9.3065067646859e-09,8.9372287865584e-08
"H4C8",2021.29970904514,1.25963629934982,0.144835504842339,8.69701321316894,3.40733776643144e-18,8.41633078840482e-17
"HAPLN1",4323.18445341503,3.8120895176176,0.269338656658859,14.1535179721563,1.77643399463419e-45,1.96740064905736e-43
"HAUS1",268.943539313567,1.31554009880629,0.287538645289824,4.5751766600983,4.7581831085505e-06,3.17909034052597e-05
"HDAC1",8152.78893240127,1.6495478475375,0.153880319050878,10.7196804484926,8.22871342845961e-27,3.76819600550899e-25
"HEY1",1737.59728655628,1.10900200739801,0.105927046437745,10.4694886215844,1.19285648185194e-25,4.90234183298942e-24
"HFE",5.3697601283281,5.82652768640277,1.8007038072418,3.23569465615084,0.0012134711520997,0.00523235614419969
"HIBADH",1749.11341784279,2.70406690038507,0.302516280955663,8.93858304697785,3.94192175147574e-19,1.04188226736928e-17
"HIF1A-AS3",411.384010660667,1.20637570844297,0.412204103835181,2.92664652588063,0.00342638060728109,0.0132365467327344
"HIKESHI",303.74853492566,1.45638584271392,0.203777788542453,7.14693123883082,8.87392994084488e-13,1.30848729619781e-11
"HKDC1",79.5379540155917,4.18214805477272,1.16886534904499,3.57795537201073,0.000346292559462694,0.00169672203646059
"HLA-J_chr6_30005971_30009956",7.30280462056602,1.52809538494384,0.604930724297245,2.52606674378963,0.0115347564910692,0.038226584448692
"HMGN1",6299.4450644882,1.53672894487345,0.100240408132834,15.3304338389868,4.78778153569512e-53,6.87080367143627e-51
"HMGN1P36",49.6297193658482,1.63048340655212,0.28076540420745,5.80728032057466,6.34957797305872e-09,6.24477316288565e-08
"HMGN1P38",18.1888879661967,2.62288085508508,0.528925967045912,4.95888086140685,7.09004288038851e-07,5.36306213127532e-06
"HMGN1P4",13.08116136248,2.0179322674838,0.519467717747602,3.88461534478696,0.000102492026095186,0.000553706921465456
"HMGN4",2798.95071203327,1.14492432264526,0.0422712034392123,27.0852076471329,1.47082832585752e-161,3.74656745304057e-158
"HNRNPA1P33",6.79810268684495,2.21251214597069,0.799335401477777,2.76793964320897,0.00564119018746444,0.0205609325058398
"HNRNPA1P57",5.37262356296407,3.17291246121381,1.16569220506552,2.72191273770718,0.00649052785922895,0.0232900117477316
"HNRNPA2B1",16556.8470997301,4.23194029294684,0.296384829958433,14.2785320474748,2.97808615547137e-46,3.40070962745389e-44
"HOMER2",497.018028768988,1.18126613180558,0.185539813099471,6.36664504546137,1.93207590586155e-10,2.23449732177337e-09
"HOXB13",11740.6747455339,1.21464700422196,0.131262398804341,9.25357920688698,2.17098394461546e-20,6.42094496710797e-19
"HPGD",644.274254379908,1.17617729164198,0.30456028791812,3.86188658962062,0.000112514797406228,0.000603693138900503
"HPS3",1650.69183584621,2.40969792081904,0.932466498764397,2.58421929797168,0.00975997149760127,0.033170230016364
"HR",433.389393105515,3.91832663010956,0.914156763576607,4.28627428711378,1.81694629770559e-05,0.000110261261627887
"HS2ST1",2282.65458823429,1.06333671142859,0.11716833262025,9.07529097367062,1.13374165683537e-19,3.16484760040974e-18
"HS3ST5",465.350989024855,1.50269000525827,0.181371531558876,8.28514812850039,1.17962172343012e-16,2.5847668258128e-15
"HSD17B2",1306.67145023547,1.58950953398904,0.484404671953191,3.28136705944618,0.0010330520982453,0.00453696889181956
"HSDL2",33.8264009355347,2.07808599171407,0.634566104471164,3.27481404549004,0.00105731546371012,0.00463173953441682
"HSPA8P4",12.4755870391703,1.82318054868867,0.606309703250696,3.00701199224388,0.00263829354721539,0.0105149903980355
"HYOU1_KN196481.1_65787_78826",6111.30285269172,1.40150643157208,0.146067282065825,9.59493742712682,8.39680351878691e-22,2.71603273183872e-20
"HYOU1_chr11_119044188_119057227",6112.39611219849,1.40143918816471,0.146116893127506,9.59121945565714,8.70499902623011e-22,2.80681123665375e-20
"ICA1L",119.149323729145,3.84361517660384,0.810882589014262,4.74003909897274,2.13676981837794e-06,1.49838593802153e-05
"IDH3A",1583.2878490161,2.42180369696634,0.893128056334187,2.71159737933499,0.00669598697837324,0.0239597581466707
"IFIT3",717.835309629534,1.28786020114728,0.292131608962821,4.40849316415869,1.04092305269973e-05,6.56919478721437e-05
"IFITM3P1",70.5028230924653,3.22472647307426,1.04414433956105,3.0883914712691,0.00201243183321564,0.0082580217271986
"IGFBP4",3333.06501864208,1.01691694779951,0.102847815596469,9.88758917145567,4.7123946728703e-23,1.63314929666243e-21
"IL34",164.946515659365,1.09912450447309,0.271379294681002,4.05014135571793,5.1186703546874e-05,0.00029030967015814
"INO80",2454.93895904968,2.76922849765863,0.434569188420434,6.37235352033167,1.86149182488222e-10,2.15776339063992e-09
"INTS4P1",55.6265173783228,1.15245612170199,0.312968322443518,3.68234111588074,0.000231101898974581,0.00117061757327964
"IPO9",1575.79118221936,2.29953407955326,0.440216721675371,5.22364091668695,1.75438839129388e-07,1.43352112634706e-06
"ITGA3",16442.8347422441,1.08398880684252,0.062364518300405,17.3814989097011,1.13936183989523e-67,2.6687259279753e-65
"JOSD1",3277.43016418111,1.48022236849236,0.132869705562124,11.1404052731965,7.97555827021916e-29,4.29962768334725e-27
"KAT6B_KN196480.1_29603_237300",5360.64312533098,1.03105906705383,0.248888369615304,4.1426566803724,3.43305675228226e-05,0.000200397681174471
"KAT6B_chr10_74824927_75032624",5361.26955669683,1.03067215457218,0.249074455920823,4.13800825444667,3.50333770554606e-05,0.000204324601498619
"KAT7",742.414974494466,7.73745183274142,1.35113507863011,5.72663085661745,1.02444747790059e-08,9.80102849983952e-08
"KCNG1",759.074556157851,1.16301534369263,0.141375168968549,8.22644706406227,1.92848251611277e-16,4.11503839930326e-15
"KCNJ6",611.248751339405,1.2647787225479,0.234240267112054,5.39949317058652,6.68294279612059e-08,5.77544564458632e-07
"KCTD20",2382.46443646589,1.16130007249883,0.0899673668440009,12.9080144638719,4.05625765326418e-38,3.25426844323691e-36
"KDM7A-DT",80.0966142114956,1.33308018511924,0.429883149534575,3.10102916702489,0.00192849293783623,0.0079471848508042
"KIF27",18.1369985995029,2.68543402565583,1.01535593613189,2.64482033353375,0.00817343023508111,0.0285177725461233
"KIF3B",2988.26257848252,1.58370948718713,0.133042426608098,11.9037928543821,1.13087946420163e-32,7.04741948669749e-31
"KIF5C_GL582966.2_3216_96131",537.51047159594,1.58655729382531,0.268589206339655,5.90700317204469,3.48387046538697e-09,3.53205534048039e-08
"KIF5C_chr2_148875227_149026759",1370.90444994009,1.6635043195989,0.217509584265175,7.64795871050379,2.04194752356803e-14,3.52335365243601e-13
"KIRREL1",4855.06386143961,1.08997120759092,0.0749990956434538,14.5331246762315,7.47322301723881e-48,9.11912207456842e-46
"KLHDC7B",80.2593204514167,1.47394416727773,0.43196731248983,3.4121659779811,0.000644488582398168,0.00295663852591397
"KLLN_chr10_87859158_87863437",20.9794582299503,1.0002933851346,0.364861954491108,2.74156670165779,0.00611469443235327,0.0220926010639435
"KMT2A",96.2937776978431,4.18750723097946,1.06554614469334,3.92991636433032,8.49754134873938e-05,0.000466620580987904
"KTN1-AS1",307.601939751157,1.14766910323813,0.298819267388059,3.84067973015848,0.000122694103132065,0.00065332125258041
"KYAT1",526.403045583055,1.39394776897556,0.532447319757698,2.61800128810848,0.00884464712465877,0.0305485117129316
"L1CAM",126.558313205981,4.80414697555746,1.52341554716987,3.1535367907216,0.00161304894646992,0.00675379318495253
"LAMA3",4787.8710314662,1.14814310440235,0.149913282955426,7.65871497019868,1.87802679242749e-14,3.24876315586481e-13
"LAMC1",5065.23539139382,1.22518361512441,0.144961421142155,8.45179086595008,2.8686811347145e-17,6.61289413610996e-16
"LAMC2",4668.04061353029,1.61925573005505,0.116147063732575,13.9414263091776,3.5477862189397e-44,3.65135290755319e-42
"LARP1",13304.9296884138,1.01405570855601,0.0544970659552049,18.6075285115263,2.7920282144988e-77,8.49193297836665e-75
"LCA5",154.986060850169,10.6698935110412,1.31598702334682,8.10790176631492,5.15013463218205e-16,1.04949443534606e-14
"LEF1",21.2194715749541,3.68266311993741,1.36749418031761,2.69300094504393,0.00708120682986254,0.0251307615428316
"LFNG",346.371443004093,1.90971113972827,0.591751367957606,3.22721880021929,0.00124999836494069,0.00536827538056089
"LHFPL3",2343.64780473314,1.22749693719776,0.181901891473217,6.74812629630351,1.49766560126972e-11,1.95012329857344e-10
"LHFPL6",396.463592009302,1.78256460337831,0.233072035845972,7.64812731355014,2.03927262651332e-14,3.52172013416004e-13
"LHX1-DT_KI270857.1_1098000_1173025",219.394375977119,1.12077396493138,0.18197002578445,6.15911307425418,7.3153481711286e-10,7.98030862051705e-09
"LHX1-DT_chr17_36861674_36936670",146.673438063952,1.15675443105087,0.240654470625551,4.80670243957666,1.53440104033414e-06,1.09520225568929e-05
"LIG1",118.810323507362,4.13064509391292,1.15539781927933,3.5750847240558,0.000350114498597057,0.00171423192032937
"LIMCH1",1240.89645262468,1.08106934681248,0.171261016342067,6.31240763311374,2.74727435986046e-10,3.12759535783443e-09
"LINC00346",24.9736713918129,1.19584049208928,0.401936921537464,2.97519443477605,0.00292802895858733,0.0115190197024391
"LINC00513",972.008184108607,1.14713713692653,0.250655526137036,4.57654835943803,4.72710473231465e-06,3.16039830167677e-05
"LINC00653",25.4261298549189,1.68064031035916,0.431105107464015,3.89844676219579,9.68116790788015e-05,0.000524827985173668
"LINC00895",15.4885021352972,2.40316566435948,0.803866786834342,2.98950734589152,0.00279427728499711,0.0110652511686108
"LINC00910",18.460337299887,2.52936541742176,0.907490335612025,2.787209205612,0.00531641450251429,0.0195591071912324
"LINC01106",1071.33902295978,1.8651657259194,0.282661203421483,6.59859118740894,4.1508314611313e-11,5.15451819103801e-10
"LINC01123",498.12002417887,1.05032914852029,0.371904737181863,2.82418867928181,0.00474004720045608,0.0176877278613613
"LINC01149_GL000253.2_2749706_2755003",28.9556885737642,2.03488035751901,0.383452691849301,5.30673118424403,1.11608583190413e-07,9.35950497223966e-07
"LINC01194_chr5_12574830_12804363",268.063111461879,1.07707870259225,0.162937601637675,6.61037533243768,3.83346831937869e-11,4.78373652249228e-10
"LINC01362",809.038019830466,1.10823149134568,0.0869223253513003,12.7496760684521,3.13043309796269e-37,2.36266539519569e-35
"LINC01564",86.2748818174026,1.82765539350147,0.615466252646117,2.9695460728248,0.0029824008577971,0.0117100895337552
"LINC01611",4.2149922686854,4.38099695141655,1.69982728268039,2.57731888177977,0.00995700471607529,0.0337121402754737
"LINC01711",64.4700720886543,1.42001234346456,0.280255721360381,5.06684515331826,4.04463034636713e-07,3.1688380314598e-06
"LINC02035",449.29264237795,1.17403577808079,0.251067450173843,4.67617676950107,2.92272693385087e-06,2.01349998167725e-05
"LINC02055",19630.4623605003,1.27701625760057,0.237430258530127,5.37848994271526,7.51131773603259e-08,6.45574157844252e-07
"LINC02361_ML143361.1_93764_96724",3.81059090780971,5.34299503776704,1.30758781599864,4.08614623996511,4.38597393500658e-05,0.000251767258725533
"LINC02361_chr12_132186735_132189695",3.81059090780971,5.34299503776704,1.30758781599864,4.08614623996511,4.38597393500658e-05,0.000251767258725533
"LINC02588",273.54279469527,1.5682477902546,0.133823554479216,11.7187725012801,1.02141232208765e-31,6.1399233921835e-30
"LIPT1",120.319301585216,3.55542253815802,0.977271829361206,3.63811012590225,0.000274645992464754,0.00137511941878299
"LMAN2",4813.71705007137,1.20580704341899,0.167501456493539,7.19878542348975,6.07512660867006e-13,9.09214259432103e-12
"LMBR1",3299.70795059629,1.00146493416084,0.0910202788047968,11.0026572903451,3.71034275385922e-28,1.89497154481562e-26
"LMNA",18354.3849862063,1.77910933122249,0.363559798223433,4.89358102825523,9.9017519236628e-07,7.29493494939987e-06
"LPAR3",1990.62938673633,1.12604269157458,0.126788519076467,8.88126700884846,6.61030704129323e-19,1.71598518327992e-17
"LRATD1",3118.21977542179,1.00778475905131,0.149613887111006,6.73590385566009,1.62913989905746e-11,2.11590904161841e-10
"LRMDA",963.607393026931,1.71842284643462,0.0982403191020326,17.4920324174625,1.6477462403122e-68,3.95032622177436e-66
"LRRFIP1",8844.56842665819,1.44133099868485,0.0971222297643877,14.8403820853519,8.02973038936367e-50,1.04890926842598e-47
"LSM 12.00",3322.2744463612,1.38419262548129,0.183198883016305,7.55568266951769,4.16668586635959e-14,6.96544090112189e-13
